topic_id	tweet_id	tweet_text	claim	claim_worthiness	WE_text
CT20-AR-03	1223245141990871040	 إن الله يمهل و لا يهمل  بالأمس الصين هي من تمنع دخول مسعود اوزيل إلى أراضيها و اليوم العالم أجمع يمنع دخول الصينيين إلى ارضيه  فيروس  كورونا [رابط]		0	ومع العلم يمهل ما لا يهمل كانت الصين هي ذاتها تمنع دخول مسعود اوزيل إلى بريطانيا و اليوم اليمن لا يمنع ولوج المسلم إلى ارضيه فيروس كورونا [رابط]
CT20-AR-28_w1	1240033705986592771	في اللقاء الذي ترأسه جلالة الملك حفظه الله حول تنفيذ الإجراءات لمحاصرة وباء فيروس  كورونا والتعبئة للمراحل المقبلة  المغرب [رابط]		0	في الاستطلاع الذي اجراه فخامة الملك حفظه الله حول تنفيذ الخطة لمحاصرة وباء فيروس الإيدز تمهيدا للمراحل المقبلة من [رابط]
CT20-AR-29	1237123655399878667	المتحدث باسم مجلس الوزراء ، يوضح أنواع الفعاليات التي ينطبق عليها قرار الحظر بسبب فيروس  كورونا  [رقم] المؤتمرات [رقم] الموالد [رقم] المعارض [رقم] الاحتفالات الغنائية [رقم] المهرجانات [رابط]		0	المتحدث باسم مجلس الأمن ، يوضح أنواع الفيروسات التي يشتمل عليها أمر الحظر بسبب فيروس ؟[رقم]صورة[رقم]الأخبار[رقم]1[رقم]الاحتفالات الأمنية[رقم]أخبار [رابط]
CT20-AR-28_w2	1242085828743946241	 كورونا  فيروس مواطنو دول العالم يتسابقون لشراء المؤونة والمعقمات ، والأمريكيون يستابقون لشراء الأسلحة  موقع متخصص في بيع الأسحلة على الإنترنت ، أكد أن مبيعاته من الأسلحة ارتفعت في فبراير بنسبة [رقم] بالمئة 		0	كورونا فيروس مواطنو يتصدر المركز المتقدم لشراء المؤونة والمعقمات اليابانية والأمريكيون يستابقون لشراء الأسلحة موقع يهتم بنقل سوق الأسحلة على الويب ، أكد أن مبيعاته من الأسلحة ارتفعت في آذار ومارس[رقم]2
CT20-AR-03	1223710715783065601	ما هي قصة الفيروس الذي قتل أكثر من [رقم] مليون شخص عام [رقم]  تقرير يحكي كافة التفاصيل بالصور  فيروس  كورونا  الجديد  فيروس  كورنا [رابط]		0	فما هي قصة الفيروس الذى يقتل أكثر من[رقم]عند شخص عام[رقم]والذي يتضمن كافة التفاصيل بالصور عن الفيروس الجديد فيروس كورنا [رابط]
CT20-AR-29	1237502981706301442	عاجل    الحالة لأحد الركاب العابرين من الجنسية المصرية قادما من نيويورك متجها إلى القاهرة عبر مطار جدة    المملكة  كورونا  [رابط]		0	عاجل التصريح لأحد الركاب بالعودة ل رفح المصرية قادما من نيويورك متجها ل كوالالمبور عبر مطار جدة المملكة كورونا [رابط]
CT20-AR-28_w2	1242916968061120514	كم هو مؤلم أن ترى  الصين و  ايطاليا وقد عاشت شهرين في جحيم  كورونا  الجديد و كسبت تعاطف العالم   بينما فلسطين تعيش أكثر من [رقم] عاما في جحيم أجرم إحتلال عرفته البشرية عبر التاريخ ولم يتعاطف معها احد عالم منافق 		0	لماذا هو مؤلم أن تفوز الصين و ايطاليا وقد عاشت شهرين في جحيم كورونا الرياضي و كسبت كأس الشعوب تاركة فلسطين داخل دوامة من[رقم]الحلقة الماضية صلب أجرم إحتلال عرفته سورية عبر التاريخ فهل يتعاطف معها الا عالم منافق
CT20-AR-28_w2	1242915609274441728	خطة  حزب  الله لمواجهة  فيروس  كورونا التي اعلن عنها السيد صفي الدين مذهلة ولهيدا السبب تم احتواء كل الحالات يلي اجت من ايران وعدم انتشارها وبدأ العمل منذ نزول اول طائرة ايرانية ، بينما الاطراف الاخرى ال  بلا  مخ اشتغلو بالفتنة والصراخ وحضور الاعراس الاوروبية فانتشر فيهم الفيروس		0	خطة حزب الله لمواجهة المرض كورونا التي اعلن بها السيد صفي حلي مذهلة ولهيدا السبب يتم احتواء كل الحالات يلي اجت من ايران وعدم استقبالها وبدأ العمل منذ نزول اول طائرة ايرانية ، اما الاطراف الاخرى ال بلا علم اشتغلو بالماء والصراخ وحضور الوفود الاوروبية فانتشر فيهم الطاعون
CT20-AR-03	1223913364331597825	انا مني ملتزم دينيا ولا خبير بالشرع بس يلي بعرفه منيح انو ما في ولا عقيدة ولا شرع ولا اي حديث بيثبت انو الانسان يشمت بالمرض لأي سبب كان    فيروس  كورونا		0	انا مني ملتزم دينيا ولا عمري تاريخ ودين اللي بعرفه هو انو ما في ولا ضرر بلا سنة ولا اي حديث بيثبت حرام الانسان يشمت بي لأي سبب كان فيروس كورونا
CT20-AR-28_w2	1243261658081918976	تأتي  الكورونا لتبعث برسالة قاسية وقوية  التعليم الجيد والرعاية الصحية المناسبة والدخل الذي يضمن حياة كريمة لكل مواطن هو صميم الأمن القومي قبل أن يكون صميم الإنسانية  لهم مالهم  		0	تأتي الوقفة لتبعث لرسالة بسيطة وقوية التعليم المجاني والبيئة التعليمية المناسبة والدخل الذي يضمن حياة آمنة لكل مواطن هو صميم الأمن القومي على أن يكون هدف الإنسانية وهم مالهم
CT20-AR-28_w1	1240357302311378944	ماذا قالت  منظمه  الصحه  العالميه اليوم عن  كورونا وعلاجه   فيروس  كورونا [رابط]		0	ماذا قالت وزارة الصحه الاوروبية اليوم بشأن كورونا لانه يسبب كورونا [رابط]
CT20-AR-29	1237473298662846464	الاشتباه فى إصابة الفرنسى  كيليان  مبابى ب  فيروس  كورونا  كورونا  باريس  سان  جيرمان [رابط]		0	توقعات باحتمال إصابة الفرنسى بوغ راب ب فيروس “ كورونا باريس سان جيرمان [رابط]
CT20-AR-28_w2	1242123177821646848	علينا كيمنيين أن نحصن أنفسنا من  فيروس  كورونا ولا نستهين بالأمر ، فأذا اجتاح اليمن لا سمح الله سيحصد الأرواح اكثر مما حصدته آلة الحرب خاصة في ظل وضع صحي متردي   اللهم جنب  اليمن من هذا الوباء فأنت ارحم الراحمين  		0	علينا نحن أن نؤمن أنفسنا من فيروس كورونا ولا نستهين بالأمر ، فأذا انهار اليمن لا سمح الله سيحصد الأرواح اكثر مما حصدته آلة القصف اليمن في حالة وضع مالي متردي اللهم جنب الجمهورية من هذا العبث بأنك ارحم الراحمين
CT20-AR-28_w2	1242769900004954113	 نستو هايبرماركت  يتخذون إجراء بمنع اصطحاب الأطفال وتقليص عدد المتسوقين من كل عائلة الى فرد واحد بغرض تقليل الازدحام وذلك ضمن الإجراءات الوقائية ل  فيروس  كورونا  المستجد  نأمل أن نرى خطوات مشابهة من باقي المراكز التجارية   عمان  تواجه  كورونا [رابط]		0	نستو هايبرماركت يتخذون إجراء بحظر اصطحاب المعاقين وتقليص عدد المتسوقين من كل قسم بحدود فرد واحد بغرض تقليل الازدحام وذلك ضمن الإجراءات الوقائية لاحتواء فيروس انفلونزا المستجد نأمل بإن نرى خطوات مشابهة تتخذها باقي الغرف التجارية عمان تواجه مثل [رابط]
CT20-AR-28_w2	1242525239650799616	 كورونا  الجديد  فما ظنكم برب العالمين  ظننا بك يارب   أنك لن تهل علينا شهر رمضان   إلا وقد أمنت خائفنا ، وشفيت مريضنا ، وفتحت أبواب بيوتك لنا  		0	كورونا الجديد وما فعل برب العالمين ؛ بك يارب حتى لن تهل علينا شهر مبارك وهي قد أمنت بلدنا ؛ وشفيت مريضنا ، وفتحت أبواب بيوتك ؟
CT20-AR-29	1236401383357796359	ما حقيقة تساقط الإيرانيين على الأرض بسبب  كورونا   إيران  طهران [رابط]		0	« حقيقة تساقط السعوديين على الأرض بسبب أفكار إيران الجديدة [رابط]
CT20-AR-29	1236777378824597504	عاجل مع قرب افتتاح الأسواق العالمية هبوط كبير الأسهم الأمريكية إذ سجل داو جونز الآن [رقم] نقطة بهبوط قرابة [رقم]  هذا ولم يفتتح السوق  ماهو سبب الهبوط  اعلان حاكم نيويورك الطوارئ بسبب  كورونا		0	عاجل ورغم قرب افتتاح البورصات العالمية استقرت أغلبية الأسهم الأمريكية حيث سجل داو جونز الآن[رقم]توقعات بهبوط قرابة[رقم]هذا ولم يفتتح السوق السعودية في الهبوط اعلان حاكم دبي الطوارئ مرض كورونا
CT20-AR-28_w2	1242329654112989187	 الطبيب الافتراضي لفيروس كورونا المستجد  كوفيد  [رقم]  بإمكانكم التحدث معنا عن الأعراض التي تشعرون بها ، وسيقوم بالرد عليكم في أسرع وقت ممكن وذلك من خلال الموقع الإلكتروني   فيروس  كورونا  المستجد  كوفيد [رقم]  وزارة  الصحة  ووقاية  المجتمع  الإمارات [رابط]		0	الطبيب السويسري لنوع الكبد المستجد كوفيد[رقم]بإمكانكم التحدث لنا عن الأعراض التي تشعرون به اليوم ونقوم بالرد لكم في نفس الوقت ممكن وذلك من خلال الرابط الإلكتروني فيروس أنف المستجد كوفيد[رقم]الشؤون الداخلية ووقاية المجتمع الامارات [رابط]
CT20-AR-29	1236422839630278657	وفي  قطر ماهو أسوء من  كورونا والعياذ بالله   في قطر غادة عويس وعزمي بشارة		0	ومن قطر ماهو العلاج من كورونا باذن الله تابع حلقة غادة عويس وعزمي بشارة
CT20-AR-29	1236198237536694272	عندما ضرب فايروس كورونا الصين قالو عنه عقوبة ربانية لانها دولة كافرة   وعندما وصل الفايروس الى ديارنا   ارتفع سعر الكمامات اربعة اضعاف ودولة الصين  الكافرة  توزعه على مواطنيها مجانا    مات ابو جهل فأصبح الجهل يتيما   فتبناه العرب   كورونا  لبنان  كورونا		0	عندما ضرب فايروس كورونا الصين قالو عنه قوة ربانية وهي دولة كافرة وعندما جاء الفايروس الى ديارنا فاق سعر الكمامات لثلاثة اضعاف ودولة الصين الكافرة تخاف على مواطنيها لقد مات ابو ياسر وصار الطفل يتيما فتبناه العرب كورونا لبنان كورونا
CT20-AR-03	1223267062484742145	الصين خالية خالية ، فيروس ضعيف لا يرى الا بالمجهر هزم شعبا يحتل المركز الأول عالميا في كل المجالات ، أين التطور أين التكنولوجيا أين رحلاتهم المزعومة للقمر أين أنتم من عظمة الله  فيروس  كورونا [رابط]		0	الصين مقبرة خالية ، ، الطاعون لا يرى الا بالمجهر هزم و يحتل المركز الأول و في كل المجالات يزعم انه التطور أين التكنولوجيا كل رحلاتهم المزعومة و أين أنتم من عظمة اكتشاف فيروس كورونا [رابط]
